plz,bfs,canton,village,zip-share
3617,925,BE,Fahrni b. Thun,100
3625,927,BE,Heiligenschwendi,100
3627,928,BE,Heimberg,100
3626,929,BE,Hünibach,100
3652,929,BE,Hilterfingen,100
3622,931,BE,Homberg b. Thun,100
3623,932,BE,Horrenbach,100
3623,932,BE,Buchen BE,100
3653,934,BE,Oberhofen am Thunersee,100
3638,936,BE,Pohlern,100
3654,938,BE,Gunten,100
3655,938,BE,Sigriswil,100
3656,938,BE,Tschingel ob Gunten,100
3656,938,BE,Aeschlen ob Gunten,100
3656,938,BE,Ringoldswil,100
3657,938,BE,Schwanden (Sigriswil),100
3658,938,BE,Merligen,100
3612,939,BE,Steffisburg,100
3613,939,BE,Steffisburg,100
3624,939,BE,Schwendibach,100
3623,940,BE,Teuffenthal b. Thun,100
3634,941,BE,Thierachern,100
3600,942,BE,Thun,100
3603,942,BE,Thun,100
3604,942,BE,Thun,100
3608,942,BE,Thun,100
3624,942,BE,Goldiwil (Thun),100
3645,942,BE,Gwatt (Thun),100
3635,943,BE,Uebeschi,100
3661,944,BE,Uetendorf,100
3614,945,BE,Unterlangenegg,100
3616,945,BE,Schwarzenegg,100
3618,946,BE,Süderen,100
3645,947,BE,Zwieselberg,100
3636,948,BE,Längenbühl,100
3636,948,BE,Forst b. Längenbühl,100
3416,951,BE,Affoltern im Emmental,100
3462,951,BE,Weier im Emmental,100
3463,951,BE,Häusernmoos im Emmental,100
3465,952,BE,Dürrenroth,100
4952,953,BE,Eriswil,100
4950,954,BE,Huttwil,100
4953,954,BE,Schwarzenbach (Huttwil),100
3432,955,BE,Lützelflüh-Goldbach,100
3435,955,BE,Ramsei,100
3439,955,BE,Ranflüh,100
3452,955,BE,Grünenmatt,100
3415,956,BE,Rüegsauschachen,100
3417,956,BE,Rüegsau,100
3418,956,BE,Rüegsbach,100
3454,957,BE,Sumiswald,100
3455,957,BE,Grünen,100
3457,957,BE,Wasen im Emmental,100
3453,958,BE,Heimisbach,100
3456,958,BE,Trachselwald,100
3464,959,BE,Schmidigen-Mühleweg,100
4942,959,BE,Walterswil BE,100
4954,960,BE,Wyssachen,100
4536,971,BE,Attiswil,100
3376,972,BE,Berken,100
3366,973,BE,Bettenhausen,100
3366,973,BE,Bollodingen,100
4539,975,BE,Farnern,100
3376,976,BE,Graben,100
3372,977,BE,Wanzwil,100
3373,977,BE,Röthenbach Herzogenbuchsee,100
3373,977,BE,Heimenhausen,100
3360,979,BE,Herzogenbuchsee,100
3363,979,BE,Oberönz,100
3375,980,BE,Inkwil,100
4704,981,BE,Niederbipp,100
4704,981,BE,Wolfisberg,100
3362,982,BE,Niederönz,100
4538,983,BE,Oberbipp,100
3367,985,BE,Ochlenberg,100
3476,985,BE,Oschwand,100
4539,987,BE,Rumisberg,100
3365,988,BE,Grasswil,100
3365,988,BE,Seeberg,100
3475,988,BE,Riedtwil,100
3475,988,BE,Hermiswil,100
3367,989,BE,Thörigen,100
3380,990,BE,Walliswil b. Niederbipp,100
3377,991,BE,Walliswil b. Wangen,100
3380,992,BE,Wangen an der Aare,100
3374,993,BE,Wangenried,100
4537,995,BE,Wiedlisbach,100
6112,1001,LU,Doppleschwand,100
6162,1002,LU,Entlebuch,100
6162,1002,LU,Rengg,100
6162,1002,LU,Finsterwald b. Entlebuch,100
6163,1002,LU,Ebnet,100
6173,1004,LU,Flühli LU,100
6174,1004,LU,Sörenberg,100
6166,1005,LU,Hasle LU,100
6110,1007,LU,Fontannen b. Wolhusen,100
6113,1007,LU,Romoos,100
6167,1007,LU,Bramboden,100
6170,1008,LU,Schüpfheim,100
6105,1009,LU,Schachen LU,100
6106,1009,LU,Werthenstein,100
6182,1010,LU,Escholzmatt,100
6192,1010,LU,Wiggen,100
6196,1010,LU,Marbach LU,100
6287,1021,LU,Aesch LU,100
6275,1023,LU,Ballwil,100
6020,1024,LU,Emmenbrücke,100
6032,1024,LU,Emmen,100
6294,1025,LU,Ermensee,100
6274,1026,LU,Eschenbach LU,100
6284,1030,LU,Gelfingen,100
6284,1030,LU,Sulz LU,100
6285,1030,LU,Hitzkirch,100
6285,1030,LU,Retschwil,100
6286,1030,LU,Altwis,100
6289,1030,LU,Müswangen,100
6289,1030,LU,Hämikon,100
6289,1030,LU,Hämikon,100
6295,1030,LU,Mosen,100
6280,1031,LU,Hochdorf,100
6280,1031,LU,Urswil,100
6283,1031,LU,Baldegg,100
6276,1032,LU,Hohenrain,100
6277,1032,LU,Kleinwangen,100
6277,1032,LU,Lieli LU,100
6034,1033,LU,Inwil,100
6026,1037,LU,Rain,100
6027,1039,LU,Römerswil LU,100
6028,1039,LU,Herlisberg,100
6023,1040,LU,Rothenburg,100
6288,1041,LU,Schongau,100
6043,1051,LU,Adligenswil,100
6033,1052,LU,Buchrain,100
6035,1052,LU,Perlen,100
6036,1053,LU,Dierikon,100
6030,1054,LU,Ebikon,100
6038,1055,LU,Gisikon,100
6404,1056,LU,Greppen,100
6038,1057,LU,Honau,100
6005,1058,LU,St. Niklausen LU,100
6047,1058,LU,Kastanienbaum,100
6048,1058,LU,Horw,100
6010,1059,LU,Kriens,100
6012,1059,LU,Obernau,100
6003,1061,LU,Luzern,100
6004,1061,LU,Luzern,100
6005,1061,LU,Luzern,100
6006,1061,LU,Luzern,100
6014,1061,LU,Luzern,100
6015,1061,LU,Luzern,100
6102,1062,LU,Malters,100
6045,1063,LU,Meggen,100
6344,1064,LU,Meierskappel,100
6037,1065,LU,Root,100
6039,1065,LU,Root D4,100
6013,1066,LU,Eigenthal,100
6103,1066,LU,Schwarzenberg LU,100
6044,1067,LU,Udligenswil,100
6354,1068,LU,Vitznau,100
6353,1069,LU,Weggis,100
6356,1069,LU,Rigi Kaltbad,100
6025,1081,LU,Neudorf,100
6215,1081,LU,Beromünster,100
6215,1081,LU,Schwarzenbach LU,100
6222,1081,LU,Gunzwil,100
6233,1082,LU,Büron,100
6018,1083,LU,Buttisholz,100
6205,1084,LU,Eich,100
6232,1085,LU,Geuensee,100
6022,1086,LU,Grosswangen,100
6024,1088,LU,Hildisrieden,100
6212,1089,LU,St. Erhard,100
6213,1089,LU,Knutwil,100
6212,1091,LU,Kaltbach,100
6216,1091,LU,Mauensee,100
6016,1093,LU,Hellbühl,100
6203,1093,LU,Sempach Station,100
6206,1093,LU,Neuenkirch,100
6207,1094,LU,Nottwil,100
6208,1095,LU,Oberkirch LU,100
5735,1097,LU,Pfeffikon LU,100
6221,1097,LU,Rickenbach LU,100
6017,1098,LU,Ruswil,100
6019,1098,LU,Sigigen,100
6214,1099,LU,Schenkon,100
6231,1100,LU,Schlierbach,100
6204,1102,LU,Sempach,100
6210,1103,LU,Sursee,100
6234,1104,LU,Triengen,100
6234,1104,LU,Kulmerau,100
6235,1104,LU,Winikon,100
6236,1104,LU,Wilihof,100
6110,1107,LU,Wolhusen,100
6114,1107,LU,Steinhuserberg,100
6248,1121,LU,Alberswil,100
6147,1122,LU,Altbüron,100
6245,1123,LU,Ebersecken,100
6246,1123,LU,Altishofen,100
6211,1125,LU,Buchs LU,100
6252,1125,LU,Dagmersellen,100
6253,1125,LU,Uffikon,100
6243,1127,LU,Egolzwil,100
6217,1128,LU,Kottwil,100
6218,1128,LU,Ettiswil,100
6145,1129,LU,Fischbach LU,100
6146,1131,LU,Grossdietwil,100
6133,1132,LU,Hergiswil b. Willisau,100
6154,1135,LU,Hofstatt,100
6156,1135,LU,Luthern,100
6156,1135,LU,Luthern Bad,100
6122,1136,LU,Menznau,100
6123,1136,LU,Geiss,100
6125,1136,LU,Menzberg,100
6244,1137,LU,Nebikon,100
4915,1139,LU,St. Urban,100
6264,1139,LU,Pfaffnau,100
6260,1140,LU,Reiden,100
6260,1140,LU,Reidermoos,100
6260,1140,LU,Mehlsecken,100
6262,1140,LU,Langnau b. Reiden,100
6263,1140,LU,Richenthal,100
6265,1142,LU,Roggliswil,100
6143,1143,LU,Ohmstal,100
6247,1143,LU,Schötz,100
6153,1145,LU,Ufhusen,100
6242,1146,LU,Wauwil,100
4806,1147,LU,Wikon,100
6260,1147,LU,Hintermoos,100
6144,1150,LU,Zell LU,100
6152,1150,LU,Hüswil,100
6126,1151,LU,Daiwil,100
6130,1151,LU,Willisau,100
6132,1151,LU,Rohrmatt,100
6142,1151,LU,Gettnau,100
6460,1201,UR,Altdorf UR,100
6490,1202,UR,Andermatt,100
6468,1203,UR,Attinghausen,100
6463,1205,UR,Bürglen UR,100
6472,1206,UR,Erstfeld,100
6454,1207,UR,Flüelen,100
6487,1208,UR,Göschenen,100
6476,1209,UR,Intschi,100
6482,1209,UR,Gurtnellen,100
6493,1210,UR,Hospental,100
6461,1211,UR,Isenthal,100
6491,1212,UR,Realp,100
6467,1213,UR,Schattdorf,100
6469,1213,UR,Haldi b. Schattdorf,100
6462,1214,UR,Seedorf UR,100
6466,1214,UR,Bauen,100
6377,1215,UR,Seelisberg,100
6441,1215,UR,Rütli,100
6473,1216,UR,Silenen,100
6474,1216,UR,Amsteg,100
6475,1216,UR,Bristen,100
6452,1217,UR,Sisikon,100
6464,1218,UR,Spiringen,100
8751,1218,UR,Urnerboden,100
6465,1219,UR,Unterschächen,100
6484,1220,UR,Wassen UR,100
6485,1220,UR,Meien,100
8836,1301,SZ,Bennau,100
8840,1301,SZ,Einsiedeln,100
8840,1301,SZ,Trachslau,100
8841,1301,SZ,Gross,100
8844,1301,SZ,Euthal,100
8846,1301,SZ,Willerzell,100
8847,1301,SZ,Egg SZ,100
6410,1311,SZ,Rigi Scheidegg,100
6442,1311,SZ,Gersau,100
8834,1321,SZ,Schindellegi,100
8835,1321,SZ,Feusisberg,100
8640,1322,SZ,Hurden,100
8806,1322,SZ,Bäch SZ,100
8807,1322,SZ,Freienbach,100
8808,1322,SZ,Pfäffikon SZ,100
8832,1322,SZ,Wollerau,100
8832,1322,SZ,Wilen b. Wollerau,100
8832,1323,SZ,Wollerau,100
6402,1331,SZ,Merlischachen,100
6403,1331,SZ,Küssnacht am Rigi,100
6405,1331,SZ,Immensee,100
8852,1341,SZ,Altendorf,100
8854,1342,SZ,Galgenen,100
8858,1343,SZ,Innerthal,100
8853,1344,SZ,Lachen SZ,100
8864,1345,SZ,Reichenburg,100
8854,1346,SZ,Siebnen,100
8862,1346,SZ,Schübelbach,100
8863,1346,SZ,Buttikon SZ,100
8856,1347,SZ,Tuggen,100
8857,1348,SZ,Vorderthal,100
8855,1349,SZ,Wangen SZ,100
8849,1361,SZ,Alpthal,100
6410,1362,SZ,Goldau,100
6410,1362,SZ,Rigi Klösterli,100
6410,1362,SZ,Rigi Staffel,100
6410,1362,SZ,Rigi Kulm,100
6414,1362,SZ,Oberarth,100
6415,1362,SZ,Arth,100
6434,1363,SZ,Illgau,100
6440,1364,SZ,Brunnen,100
6424,1365,SZ,Lauerz,100
6433,1366,SZ,Stoos SZ,100
6443,1366,SZ,Morschach,100
6436,1367,SZ,Muotathal,100
6436,1367,SZ,Bisisthal,100
6436,1367,SZ,Ried (Muotathal),100
8843,1368,SZ,Oberiberg,100
6452,1369,SZ,Riemenstalden,100
6418,1370,SZ,Rothenthurm,100
6417,1371,SZ,Sattel,100
6423,1372,SZ,Seewen SZ,100
6430,1372,SZ,Schwyz,100
6432,1372,SZ,Rickenbach b. Schwyz,100
6438,1372,SZ,Ibach,100
6422,1373,SZ,Steinen,100
6416,1374,SZ,Steinerberg,100
8842,1375,SZ,Unteriberg,100
8845,1375,SZ,Studen SZ,100
6010,1401,OW,Pilatus Kulm,100
6053,1401,OW,Alpnachstad,100
6055,1401,OW,Alpnach Dorf,100
6388,1402,OW,Grafenort,100
6390,1402,OW,Engelberg,100
6074,1403,OW,Giswil,100
6064,1404,OW,Kerns,100
6066,1404,OW,St. Niklausen OW,100
6067,1404,OW,Melchtal,100
6068,1404,OW,Melchsee-Frutt,100
6078,1405,OW,Lungern,100
6078,1405,OW,Bürglen OW,100
6072,1406,OW,Sachseln,100
6073,1406,OW,Flüeli-Ranft,100
6056,1407,OW,Kägiswil,100
6060,1407,OW,Sarnen,100
6060,1407,OW,Ramersberg,100
6062,1407,OW,Wilen (Sarnen),100
6063,1407,OW,Stalden (Sarnen),100
6375,1501,NW,Beckenried,100
6374,1502,NW,Buochs,100
6383,1503,NW,Dallenwil,100
6383,1503,NW,Wiesenberg,100
6383,1503,NW,Wirzweli,100
6376,1504,NW,Emmetten,100
6363,1505,NW,Bürgenstock,100
6373,1505,NW,Ennetbürgen,100
6372,1506,NW,Ennetmoos,100
6052,1507,NW,Hergiswil NW,100
6370,1508,NW,Oberdorf NW,100
6382,1508,NW,Büren NW,100
6383,1508,NW,Niederrickenbach,100
6370,1509,NW,Stans,100
6362,1510,NW,Stansstad,100
6363,1510,NW,Obbürgen,100
6363,1510,NW,Fürigen,100
6365,1510,NW,Kehrsiten,100
6386,1511,NW,Wolfenschiessen,100
6387,1511,NW,Oberrickenbach,100
8752,1630,GL,Näfels,100
8753,1630,GL,Mollis,100
8757,1630,GL,Filzbach,100
8758,1630,GL,Obstalden,100
8865,1630,GL,Bilten,100
8867,1630,GL,Niederurnen,100
8868,1630,GL,Oberurnen,100
8874,1630,GL,Mühlehorn,100
8756,1631,GL,Mitlödi,100
8762,1631,GL,Schwanden GL,100
8762,1631,GL,Schwändi b. Schwanden,100
8762,1631,GL,Sool,100
8765,1631,GL,Engi,100
8766,1631,GL,Matt,100
8767,1631,GL,Elm,100
8772,1631,GL,Nidfurn,100
8773,1631,GL,Haslen GL,100
8774,1631,GL,Leuggelbach,100
8775,1631,GL,Luchsingen,100
8775,1631,GL,Hätzingen,100
8777,1631,GL,Diesbach GL,100
8777,1631,GL,Betschwanden,100
8782,1631,GL,Rüti GL,100
8783,1631,GL,Linthal,100
8784,1631,GL,Braunwald,100
8750,1632,GL,Glarus,100
8750,1632,GL,Riedern,100
8750,1632,GL,Klöntal,100
8754,1632,GL,Netstal,100
8755,1632,GL,Ennenda,100
6319,1701,ZG,Allenwinden,100
6340,1701,ZG,Baar,100
6330,1702,ZG,Cham,100
6332,1702,ZG,Hagendorn,100
6331,1703,ZG,Hünenberg,100
6333,1703,ZG,Hünenberg See,100
6313,1704,ZG,Menzingen,100
6313,1704,ZG,Menzingen,100
6313,1704,ZG,Edlibach,100
6313,1704,ZG,Finstersee,100
6340,1705,ZG,Sihlbrugg,100
6345,1705,ZG,Neuheim,100
6315,1706,ZG,Oberägeri,100
6315,1706,ZG,Alosen,100
6315,1706,ZG,Morgarten,100
6343,1707,ZG,Rotkreuz,100
6343,1707,ZG,Buonas,100
6343,1707,ZG,Risch,100
6343,1707,ZG,Holzhäusern ZG,100
6312,1708,ZG,Steinhausen,100
6314,1709,ZG,Unterägeri,100
6314,1709,ZG,Neuägeri,100
6318,1710,ZG,Walchwil,100
6300,1711,ZG,Zug,100
6300,1711,ZG,Zugerberg,100
6317,1711,ZG,Oberwil b. Zug,100
1473,2008,FR,Châtillon FR,100
1482,2011,FR,Cugy FR,100
1483,2011,FR,Vesin,100
1532,2016,FR,Fétigny,100
1544,2022,FR,Gletterens,100
1470,2025,FR,Lully FR,100
1470,2025,FR,Seiry,100
1470,2025,FR,Bollion,100
1533,2027,FR,Ménières,100
1774,2029,FR,Cousset,100
1774,2029,FR,Cousset,100
1774,2029,FR,Montagny-les-Monts,100
1775,2029,FR,Mannens,100
1775,2029,FR,Grandsivaz,100
1776,2029,FR,Montagny-la-Ville,100
1485,2035,FR,Nuvilly,100
1410,2038,FR,Prévondavaux,100
1566,2041,FR,St-Aubin FR,100
1566,2041,FR,Les Friques,100
1541,2043,FR,Sévaz,100
1527,2044,FR,Villeneuve FR,100
1528,2044,FR,Surpierre,100
1528,2044,FR,Praratoud,100
1529,2044,FR,Cheiry,100
1534,2044,FR,Chapelle (Broye),100
1565,2045,FR,Vallon,100
1483,2050,FR,Montet (Broye),100
1483,2050,FR,Frasses,100
1484,2050,FR,Aumont,100
1484,2050,FR,Granges-de-Vesin,100
1567,2051,FR,Delley,100
1568,2051,FR,Portalban,100
1563,2053,FR,Dompierre FR,100
1564,2053,FR,Domdidier,100
1773,2053,FR,Léchelles,100
1773,2053,FR,Chandon,100
1773,2053,FR,Russy,100
1470,2054,FR,Estavayer-le-Lac,100
1473,2054,FR,Font,100
1473,2054,FR,Font,100
1475,2054,FR,Autavaux,100
1475,2054,FR,Forel FR,100
1475,2054,FR,Montbrelloz,100
1486,2054,FR,Vuissens,100
1489,2054,FR,Murist,100
1541,2054,FR,Bussy FR,100
1541,2054,FR,Morens FR,100
1542,2054,FR,Rueyres-les-Prés,100
1468,2055,FR,Cheyres,100
1474,2055,FR,Châbles FR,100
1673,2061,FR,Auboranges,100
1681,2063,FR,Billens,100
1681,2063,FR,Hennens,100
1608,2066,FR,Chapelle (Glâne),100
1689,2067,FR,Le Châtelard-près-Romont,100
1553,2068,FR,Châtonnaye,100
1673,2072,FR,Ecublens FR,100
1686,2079,FR,Grangettes-près-Romont,100
1692,2086,FR,Massonnens,100
1680,2087,FR,Berlens,100
1684,2087,FR,Mézières FR,100
1674,2089,FR,Montet (Glâne),100
1680,2096,FR,Romont FR,100
1673,2097,FR,Promasens,100
1673,2097,FR,Gillarens,100
1673,2097,FR,Rue,100
1675,2097,FR,Blessens,100
1676,2099,FR,Chavannes-les-Forts,100
1677,2099,FR,Prez-vers-Siviriez,100
1678,2099,FR,Siviriez,100
1679,2099,FR,Villaraboud,100
1670,2102,FR,Ursy,100
1670,2102,FR,Bionnens,100
1670,2102,FR,Esmonts,100
1674,2102,FR,Vuarmarens,100
1674,2102,FR,Morlens,100
1675,2102,FR,Vauderens,100
1675,2102,FR,Mossel,100
1685,2113,FR,Villariaz,100
1686,2113,FR,La Neirigue,100
1687,2113,FR,Vuisternens-devant-Romont,100
1687,2113,FR,La Magne,100
1687,2113,FR,Estévenens,100
1688,2113,FR,Sommentier,100
1688,2113,FR,Lieffrens,100
1697,2113,FR,La Joux FR,100
1697,2113,FR,Les Ecasseys,100
1694,2114,FR,Villarsiviriaux,100
1694,2114,FR,Villargiroud,100
1694,2114,FR,Orsonnens,100
1694,2114,FR,Chavannes-sous-Orsonnens,100
1748,2115,FR,Torny-le-Grand,100
1749,2115,FR,Middes,100
1690,2117,FR,Villaz-St-Pierre,100
1690,2117,FR,Lussy FR,100
1691,2117,FR,Villarimboud,100
1669,2121,FR,Albeuve,100
1669,2121,FR,Lessoc,100
1669,2121,FR,Les Sciernes-d'Albeuve,100
1669,2121,FR,Neirivue,100
1669,2121,FR,Montbovon,100
1643,2122,FR,Gumefens,100
1644,2122,FR,Avry-devant-Pont,100
1645,2122,FR,Le Bry,100
1652,2123,FR,Botterens,100
1652,2123,FR,Villarbeney,100
1636,2124,FR,Broc,100
1630,2125,FR,Bulle,100
1635,2125,FR,La Tour-de-Trême,100
1653,2128,FR,Châtel-sur-Montsalvens,100
1647,2129,FR,Corbières,100
1651,2129,FR,Villarvolard,100
1653,2130,FR,Crésuz,100
1646,2131,FR,Echarlens,100
1666,2134,FR,Grandvillard,100
1663,2135,FR,Gruyères,100
1663,2135,FR,Pringy,100
1663,2135,FR,Epagny,100
1663,2135,FR,Moléson-sur-Gruyères,100
1648,2137,FR,Hauteville,100
1656,2138,FR,Jaun,100
1656,2138,FR,Im Fang,100
1633,2140,FR,Marsens,100
1633,2140,FR,Vuippens,100
1638,2143,FR,Morlon,100
1661,2145,FR,Le Pâquier-Montbarry,100
1649,2147,FR,Pont-la-Ville,100
1632,2148,FR,Riaz,100
1634,2149,FR,La Roche FR,100
1625,2152,FR,Sâles (Gruyère),100
1625,2152,FR,Maules,100
1626,2152,FR,Romanens,100
1626,2152,FR,Treyfayes,100
1626,2152,FR,Rueyres-Treyfayes,100
1642,2153,FR,Sorens,100
1627,2155,FR,Vaulruz,100
1628,2160,FR,Vuadens,100
1665,2162,FR,Estavannens,100
1666,2162,FR,Villars-sous-Mont,100
1667,2162,FR,Enney,100
1637,2163,FR,Charmey (Gruyère),100
1654,2163,FR,Cerniat FR,100
1742,2173,FR,Autigny,100
1754,2174,FR,Corjolens,100
1754,2174,FR,Avry-sur-Matran,100
1782,2175,FR,Belfaux,100
1782,2175,FR,Autafond,100
1744,2177,FR,Chénens,100
1720,2183,FR,Corminboeuf,100
1720,2183,FR,Chésopelloz,100
1741,2186,FR,Cottens FR,100
1724,2194,FR,Ferpicloz,100
1700,2196,FR,Fribourg,100
1722,2196,FR,Bourguillon,100
1762,2197,FR,Givisiez,100
1763,2198,FR,Granges-Paccot,100
1772,2200,FR,Grolley,100
1723,2206,FR,Marly,100
1753,2208,FR,Matran,100
1740,2211,FR,Neyruz FR,100
1723,2216,FR,Pierrafortscha,100
1772,2217,FR,Nierlet-les-Bois,100
1772,2217,FR,Ponthaux,100
1724,2220,FR,Le Mouret,100
1724,2220,FR,Essert FR,100
1724,2220,FR,Montévraz,100
1724,2220,FR,Oberried FR,100
1724,2220,FR,Zénauva,100
1724,2220,FR,Bonnefontaine,100
1733,2226,FR,Treyvaux,100
1752,2228,FR,Villars-sur-Glâne,100
1723,2230,FR,Villarsel-sur-Marly,100
1725,2233,FR,Posieux,100
1730,2233,FR,Ecuvillens,100
1745,2234,FR,Lentigny,100
1756,2234,FR,Onnens FR,100
1756,2234,FR,Lovens,100
1782,2235,FR,Lossy,100
1782,2235,FR,La Corbaz,100
1782,2235,FR,Cormagens,100
1782,2235,FR,Formangueires,100
1695,2236,FR,Villarlod,100
1695,2236,FR,Rueyres-St-Laurent,100
1695,2236,FR,Estavayer-le-Gibloux,100
1695,2236,FR,Villarsel-le-Gibloux,100
1696,2236,FR,Vuisternens-en-Ogoz,100
1726,2236,FR,Farvagny-le-Grand,100
1726,2236,FR,Farvagny-le-Petit,100
1726,2236,FR,Grenilles,100
1726,2236,FR,Posat,100
1727,2236,FR,Corpataux,100
1727,2236,FR,Magnedens,100
1728,2236,FR,Rossens FR,100
1746,2237,FR,Prez-vers-Noréaz,100
1747,2237,FR,Corserey,100
1757,2237,FR,Noréaz,100
1724,2238,FR,Senèdes,100
1731,2238,FR,Ependes FR,100
1732,2238,FR,Arconciel,100
1796,2250,FR,Courgevaux,100
1583,2254,FR,Villarepos,100
1783,2254,FR,Pensier,100
1783,2254,FR,Barberêche,100
1784,2254,FR,Courtepin,100
1784,2254,FR,Wallenried,100
1791,2254,FR,Courtaman,100
1785,2257,FR,Cressier FR,100
3284,2258,FR,Fräschels,100
3280,2261,FR,Greng,100
1792,2262,FR,Cordast,100
1792,2262,FR,Guschelmuth,100
3206,2262,FR,Wallenbuch,100
3212,2262,FR,Gurmels,100
3212,2262,FR,Kleingurmels,100
3213,2262,FR,Liebistorf,100
3210,2265,FR,Kerzers,100
3213,2266,FR,Kleinbösingen,100
3280,2271,FR,Meyriez,100
1721,2272,FR,Misery,100
1721,2272,FR,Cormérod,100
1721,2272,FR,Courtion,100
1721,2272,FR,Cournillens,100
3286,2274,FR,Muntelier,100
1595,2275,FR,Clavaleyres,100
1793,2275,FR,Jeuss,100
1794,2275,FR,Salvenach,100
1795,2275,FR,Courlevon,100
3215,2275,FR,Gempenach,100
3215,2275,FR,Büchslen,100
3215,2275,FR,Lurtigen,100
3280,2275,FR,Murten,100
3285,2275,FR,Galmiz,100
3216,2276,FR,Ried b. Kerzers,100
3216,2276,FR,Agriswil,100
3214,2278,FR,Ulmiz,100
1786,2284,FR,Sugiez,100
1787,2284,FR,Môtier (Vully),100
1787,2284,FR,Mur (Vully) FR,100
1788,2284,FR,Praz (Vully),100
1789,2284,FR,Lugnorre,100
1719,2292,FR,Brünisried,100
3186,2293,FR,Düdingen,100
1735,2294,FR,Giffers,100
3178,2295,FR,Bösingen,100
1714,2296,FR,Heitenried,100
1716,2299,FR,Plaffeien,100
1716,2299,FR,Oberschrot,100
1716,2299,FR,Schwarzsee,100
1719,2299,FR,Zumholz,100
1737,2300,FR,Plasselb,100
1718,2301,FR,Rechthalten,100
1736,2303,FR,St. Silvester,100
1717,2304,FR,St. Ursen,100
3185,2305,FR,Schmitten FR,100
1712,2306,FR,Tafers,100
1713,2306,FR,St. Antoni,100
1715,2306,FR,Alterswil FR,100
1734,2307,FR,Tentlingen,100
3182,2308,FR,Ueberstorf,100
3175,2309,FR,Flamatt,100
3184,2309,FR,Wünnewil,100
1616,2321,FR,Attalens,100
1617,2321,FR,Tatroz,100
1615,2323,FR,Bossonnens,100
1618,2325,FR,Châtel-St-Denis,100
1619,2325,FR,Les Paccots,100
1614,2328,FR,Granges (Veveyse),100
1617,2333,FR,Remaufens,100
1609,2335,FR,St-Martin FR,100
1609,2335,FR,Besencens,100
1609,2335,FR,Fiaugères,100
1623,2336,FR,Semsales,100
1699,2337,FR,Porsel,100
1699,2337,FR,Pont (Veveyse),100
1699,2337,FR,Bouloz,100
1611,2338,FR,Le Crêt-près-Semsales,100
1624,2338,FR,La Verrerie,100
1624,2338,FR,Grattavache,100
1624,2338,FR,Progens,100
1624,2338,FR,Progens,100
4622,2401,SO,Egerkingen,100
4624,2402,SO,Härkingen,100
4703,2403,SO,Kestenholz,100
4623,2404,SO,Neuendorf,100
4626,2405,SO,Niederbuchsiten,100
4625,2406,SO,Oberbuchsiten,100
4702,2407,SO,Oensingen,100
4628,2408,SO,Wolfwil,100
4714,2421,SO,Aedermannsdorf,100
4710,2422,SO,Balsthal,100
4715,2424,SO,Herbetswil,100
4718,2425,SO,Holderbank SO,100
4712,2426,SO,Laupersdorf,100
4713,2427,SO,Matzendorf,100
4717,2428,SO,Mümliswil,100
